Time,S1,S2,S3
01:05:00,2.0,0.0,3.0
01:05:05,1.0,0.0,0.0
01:05:10,2.0,0.0,0.0
01:05:15,1.0,0.0,1.0
01:05:20,0.0,0.0,0.0
01:05:25,0.0,1.0,0.0
01:05:30,0.0,1.0,1.0
01:05:35,1.0,1.0,1.0
01:05:40,0.0,1.0,0.0
01:05:45,1.0,0.0,1.0
01:05:50,3.0,2.0,0.0
01:05:55,0.0,2.0,0.0
01:06:00,0.0,0.0,3.0
01:06:05,1.0,1.0,1.0
01:06:10,1.0,1.0,1.0
01:06:15,2.0,3.0,3.0
01:06:20,0.0,0.0,0.0
01:06:25,0.0,0.0,0.0
01:06:30,0.0,0.0,0.0
01:06:35,1.0,4.0,0.0
01:06:40,0.0,4.0,1.0
01:06:45,4.0,1.0,3.0
01:06:50,0.0,0.0,0.0
01:06:55,2.0,1.0,0.0
01:07:00,1.0,0.0,0.0
01:07:05,2.0,1.0,0.0
01:07:10,0.0,0.0,0.0
01:07:15,0.0,1.0,1.0
01:07:20,1.0,2.0,0.0
01:07:25,5.0,0.0,0.0
01:07:30,1.0,0.0,0.0
01:07:35,1.0,0.0,2.0
01:07:40,4.0,2.0,0.0
01:07:45,1.0,1.0,0.0
01:07:50,1.0,0.0,1.0
01:07:55,0.0,0.0,0.0
01:08:00,0.0,0.0,1.0
01:08:05,2.0,2.0,4.0
01:08:10,2.0,0.0,2.0
01:08:15,0.0,0.0,1.0
01:08:20,2.0,1.0,0.0
01:08:25,0.0,0.0,1.0
01:08:30,0.0,0.0,2.0
01:08:35,0.0,3.0,0.0
01:08:40,0.0,3.0,0.0
01:08:45,1.0,0.0,0.0
01:08:50,5.0,3.0,0.0
01:08:55,2.0,0.0,1.0
01:09:00,0.0,1.0,3.0
01:09:05,1.0,2.0,1.0
01:09:10,1.0,0.0,1.0
01:09:15,2.0,1.0,0.0
01:09:20,1.0,2.0,0.0
01:09:25,0.0,4.0,0.0
01:09:30,1.0,1.0,0.0
01:09:35,0.0,2.0,0.0
01:09:40,2.0,2.0,0.0
01:09:45,2.0,1.0,0.0
01:09:50,3.0,0.0,0.0
01:09:55,3.0,0.0,1.0
01:10:00,0.0,0.0,6.0
01:10:05,0.0,1.0,1.0
01:10:10,1.0,0.0,2.0
01:10:15,1.0,0.0,1.0
01:10:20,0.0,0.0,0.0
01:10:25,2.0,1.0,0.0
01:10:30,0.0,0.0,0.0
01:10:35,0.0,1.0,1.0
01:10:40,0.0,4.0,0.0
01:10:45,1.0,0.0,1.0
01:10:50,1.0,3.0,0.0
01:10:55,0.0,0.0,1.0
01:11:00,,,
01:11:05,,,
01:11:10,1.0,2.0,3.0
01:11:15,0.0,1.0,0.0
01:11:20,0.0,1.0,0.0
01:11:25,0.0,0.0,0.0
01:11:30,1.0,1.0,0.0
01:11:35,0.0,1.0,0.0
01:11:40,1.0,0.0,1.0
01:11:45,2.0,0.0,0.0
01:11:50,3.0,0.0,0.0
01:11:55,1.0,1.0,0.0
01:12:00,0.0,0.0,1.0
01:12:05,0.0,2.0,5.0
01:12:10,0.0,2.0,2.0
01:12:15,0.0,2.0,1.0
01:12:20,2.0,1.0,0.0
01:12:25,2.0,1.0,2.0
01:12:30,2.0,3.0,0.0
01:12:35,0.0,2.0,0.0
01:12:40,2.0,1.0,0.0
01:12:45,2.0,3.0,0.0
01:12:50,1.0,2.0,0.0
01:12:55,1.0,0.0,0.0
01:13:00,1.0,2.0,3.0
01:13:05,1.0,0.0,1.0
01:13:10,1.0,0.0,1.0
01:13:15,2.0,0.0,0.0
01:13:20,1.0,0.0,2.0
01:13:25,1.0,2.0,0.0
01:13:30,0.0,0.0,0.0
01:13:35,1.0,3.0,0.0
01:13:40,1.0,2.0,0.0
01:13:45,1.0,0.0,1.0
01:13:50,3.0,1.0,0.0
01:13:55,1.0,0.0,1.0
01:14:00,2.0,0.0,2.0
01:14:05,2.0,0.0,1.0
01:14:10,1.0,0.0,0.0
01:14:15,1.0,0.0,0.0
01:14:20,2.0,1.0,2.0
01:14:25,0.0,0.0,2.0
01:14:30,0.0,2.0,0.0
01:14:35,0.0,0.0,2.0
01:14:40,1.0,1.0,1.0
01:14:45,0.0,0.0,0.0
01:14:50,2.0,2.0,1.0
01:14:55,0.0,0.0,0.0
01:15:00,1.0,0.0,1.0
01:15:05,1.0,0.0,5.0
01:15:10,0.0,3.0,5.0
01:15:15,0.0,0.0,1.0
01:15:20,2.0,0.0,0.0
01:15:25,2.0,2.0,0.0
01:15:30,0.0,2.0,0.0
01:15:35,0.0,2.0,0.0
01:15:40,2.0,2.0,0.0
01:15:45,1.0,2.0,0.0
01:15:50,6.0,1.0,0.0
01:15:55,1.0,1.0,0.0
01:16:00,0.0,2.0,0.0
01:16:05,1.0,0.0,6.0
01:16:10,0.0,0.0,1.0
01:16:15,2.0,1.0,3.0
01:16:20,3.0,0.0,0.0
01:16:25,0.0,0.0,0.0
01:16:30,0.0,0.0,2.0
01:16:35,1.0,1.0,0.0
01:16:40,0.0,4.0,1.0
01:16:45,0.0,2.0,0.0
01:16:50,0.0,3.0,0.0
01:16:55,5.0,0.0,0.0
01:17:00,1.0,1.0,0.0
01:17:05,3.0,0.0,0.0
01:17:10,2.0,2.0,1.0
01:17:15,1.0,1.0,1.0
01:17:20,0.0,1.0,1.0
01:17:25,0.0,0.0,0.0
01:17:30,1.0,1.0,0.0
01:17:35,2.0,1.0,0.0
01:17:40,1.0,2.0,0.0
01:17:45,3.0,0.0,0.0
01:17:50,0.0,3.0,0.0
01:17:55,2.0,0.0,0.0
01:18:00,1.0,0.0,0.0
01:18:05,0.0,0.0,0.0
01:18:10,0.0,0.0,0.0
01:18:15,0.0,0.0,0.0
01:18:20,4.0,0.0,2.0
01:18:25,1.0,0.0,0.0
01:18:30,1.0,0.0,0.0
01:18:35,1.0,0.0,1.0
01:18:40,0.0,0.0,0.0
01:18:45,1.0,2.0,0.0
01:18:50,0.0,1.0,0.0
01:18:55,2.0,4.0,0.0
01:19:00,2.0,0.0,0.0
01:19:05,2.0,0.0,2.0
01:19:10,2.0,1.0,4.0
01:19:15,0.0,1.0,2.0
01:19:20,0.0,1.0,0.0
01:19:25,0.0,0.0,0.0
01:19:30,0.0,0.0,0.0
01:19:35,2.0,0.0,1.0
01:19:40,0.0,2.0,0.0
01:19:45,0.0,3.0,0.0
01:19:50,1.0,1.0,0.0
01:19:55,0.0,1.0,0.0
01:20:00,3.0,0.0,3.0
01:20:05,,,
01:20:10,1.0,0.0,0.0
01:20:15,1.0,0.0,0.0
01:20:20,1.0,0.0,1.0
01:20:25,0.0,0.0,0.0
01:20:30,0.0,2.0,1.0
01:20:35,0.0,2.0,0.0
01:20:40,0.0,2.0,0.0
01:20:45,1.0,1.0,0.0
01:20:50,0.0,0.0,2.0
01:20:55,2.0,0.0,0.0
01:21:00,0.0,1.0,2.0
01:21:05,0.0,0.0,0.0
01:21:10,2.0,1.0,0.0
01:21:15,0.0,0.0,2.0
01:21:20,1.0,0.0,0.0
01:21:25,0.0,0.0,1.0
01:21:30,1.0,2.0,0.0
01:21:35,1.0,2.0,0.0
01:21:40,0.0,4.0,2.0
01:21:45,1.0,2.0,0.0
01:21:50,1.0,1.0,1.0
01:21:55,2.0,0.0,0.0
01:22:00,2.0,0.0,0.0
01:22:05,2.0,1.0,2.0
01:22:10,2.0,0.0,2.0
01:22:15,0.0,2.0,2.0
01:22:20,3.0,2.0,1.0
01:22:25,0.0,2.0,1.0
01:22:30,0.0,1.0,0.0
01:22:35,0.0,2.0,0.0
01:22:40,1.0,2.0,1.0
01:22:45,2.0,4.0,0.0
01:22:50,2.0,1.0,0.0
01:22:55,1.0,1.0,0.0
01:23:00,1.0,3.0,2.0
01:23:05,1.0,2.0,1.0
01:23:10,0.0,0.0,4.0
01:23:15,,,
01:23:20,0.0,1.0,2.0
01:23:25,2.0,0.0,0.0
01:23:30,1.0,0.0,1.0
01:23:35,0.0,2.0,0.0
01:23:40,0.0,1.0,0.0
01:23:45,4.0,0.0,0.0
01:23:50,0.0,1.0,0.0
01:23:55,1.0,4.0,0.0
01:24:00,0.0,2.0,0.0
01:24:05,1.0,1.0,3.0
01:24:10,2.0,0.0,0.0
01:24:15,1.0,0.0,0.0
01:24:20,5.0,0.0,0.0
01:24:25,1.0,2.0,0.0
01:24:30,1.0,0.0,0.0
01:24:35,0.0,2.0,1.0
01:24:40,0.0,0.0,0.0
01:24:45,1.0,2.0,0.0
01:24:50,2.0,0.0,0.0
01:24:55,1.0,0.0,0.0
01:25:00,2.0,0.0,0.0
01:25:05,1.0,1.0,2.0
01:25:10,1.0,1.0,1.0
01:25:15,0.0,0.0,0.0
01:25:20,0.0,0.0,0.0
01:25:25,2.0,0.0,0.0
01:25:30,1.0,2.0,0.0
01:25:35,0.0,0.0,0.0
01:25:40,0.0,2.0,0.0
01:25:45,0.0,0.0,0.0
01:25:50,0.0,0.0,0.0
01:25:55,2.0,0.0,0.0
01:26:00,1.0,0.0,1.0
01:26:05,1.0,1.0,1.0
01:26:10,0.0,0.0,0.0
01:26:15,0.0,0.0,0.0
01:26:20,0.0,0.0,0.0
01:26:25,0.0,1.0,0.0
01:26:30,0.0,0.0,0.0
01:26:35,0.0,0.0,1.0
01:26:40,2.0,1.0,1.0
01:26:45,0.0,0.0,0.0
01:26:50,0.0,0.0,0.0
01:26:55,0.0,0.0,0.0
01:27:00,0.0,0.0,0.0
01:27:05,2.0,1.0,1.0
01:27:10,0.0,1.0,2.0
01:27:15,0.0,0.0,1.0
01:27:20,0.0,0.0,1.0
01:27:25,3.0,0.0,1.0
01:27:30,1.0,0.0,0.0
01:27:35,0.0,2.0,0.0
01:27:40,0.0,0.0,0.0
01:27:45,0.0,2.0,0.0
01:27:50,2.0,3.0,0.0
01:27:55,0.0,2.0,0.0
01:28:00,2.0,0.0,0.0
01:28:05,0.0,0.0,2.0
01:28:10,1.0,0.0,2.0
01:28:15,1.0,0.0,0.0
01:28:20,1.0,0.0,0.0
01:28:25,0.0,0.0,0.0
01:28:30,0.0,3.0,0.0
01:28:35,0.0,2.0,0.0
01:28:40,1.0,1.0,0.0
01:28:45,0.0,0.0,1.0
01:28:50,5.0,0.0,0.0
01:28:55,0.0,2.0,0.0
01:29:00,1.0,0.0,1.0
01:29:05,0.0,0.0,1.0
01:29:10,1.0,0.0,2.0
01:29:15,1.0,2.0,1.0
01:29:20,0.0,0.0,0.0
01:29:25,0.0,0.0,0.0
01:29:30,0.0,0.0,0.0
01:29:35,,,
01:29:40,2.0,1.0,0.0
01:29:45,0.0,1.0,0.0
01:29:50,0.0,0.0,0.0
01:29:55,0.0,2.0,0.0
01:30:00,0.0,1.0,2.0
01:30:05,1.0,0.0,2.0
01:30:10,0.0,0.0,1.0
01:30:15,2.0,0.0,1.0
01:30:20,0.0,0.0,2.0
01:30:25,0.0,0.0,0.0
01:30:30,0.0,2.0,0.0
01:30:35,0.0,4.0,1.0
01:30:40,0.0,0.0,0.0
01:30:45,1.0,1.0,1.0
01:30:50,2.0,0.0,0.0
01:30:55,2.0,1.0,0.0
01:31:00,0.0,2.0,2.0
01:31:05,1.0,0.0,1.0
01:31:10,0.0,1.0,0.0
01:31:15,1.0,0.0,1.0
01:31:20,0.0,1.0,1.0
01:31:25,2.0,2.0,1.0
01:31:30,0.0,2.0,1.0
01:31:35,2.0,0.0,0.0
01:31:40,0.0,1.0,0.0
01:31:45,2.0,0.0,0.0
01:31:50,1.0,3.0,0.0
01:31:55,0.0,1.0,0.0
01:32:00,1.0,0.0,2.0
01:32:05,1.0,0.0,2.0
01:32:10,1.0,0.0,0.0
01:32:15,1.0,0.0,0.0
01:32:20,1.0,2.0,1.0
01:32:25,0.0,0.0,0.0
01:32:30,1.0,1.0,0.0
01:32:35,0.0,0.0,3.0
01:32:40,4.0,3.0,0.0
01:32:45,0.0,0.0,0.0
01:32:50,2.0,2.0,0.0
01:32:55,0.0,0.0,0.0
01:33:00,1.0,0.0,0.0
01:33:05,2.0,0.0,2.0
01:33:10,1.0,1.0,1.0
01:33:15,1.0,0.0,0.0
01:33:20,0.0,1.0,1.0
01:33:25,2.0,1.0,2.0
01:33:30,1.0,2.0,0.0
01:33:35,1.0,0.0,0.0
01:33:40,4.0,3.0,1.0
01:33:45,0.0,0.0,1.0
01:33:50,1.0,1.0,0.0
01:33:55,1.0,2.0,0.0
01:34:00,0.0,2.0,1.0
01:34:05,2.0,0.0,3.0
01:34:10,2.0,0.0,3.0
01:34:15,2.0,0.0,0.0
01:34:20,1.0,0.0,0.0
01:34:25,0.0,1.0,0.0
01:34:30,1.0,2.0,0.0
01:34:35,1.0,2.0,0.0
01:34:40,0.0,0.0,0.0
01:34:45,1.0,1.0,0.0
01:34:50,2.0,2.0,0.0
01:34:55,4.0,0.0,0.0
01:35:00,0.0,1.0,1.0
01:35:05,1.0,0.0,1.0
01:35:10,2.0,0.0,0.0
01:35:15,1.0,1.0,0.0
01:35:20,1.0,0.0,3.0
01:35:25,1.0,2.0,0.0
01:35:30,0.0,1.0,0.0
01:35:35,0.0,0.0,0.0
01:35:40,2.0,3.0,0.0
01:35:45,0.0,0.0,0.0
01:35:50,4.0,1.0,0.0
01:35:55,4.0,0.0,0.0
01:36:00,0.0,0.0,1.0
01:36:05,0.0,1.0,2.0
01:36:10,0.0,2.0,0.0
01:36:15,1.0,0.0,2.0
01:36:20,1.0,0.0,0.0
01:36:25,2.0,2.0,0.0
01:36:30,0.0,0.0,0.0
01:36:35,1.0,1.0,0.0
01:36:40,0.0,1.0,0.0
01:36:45,1.0,0.0,0.0
01:36:50,0.0,2.0,2.0
01:36:55,2.0,3.0,1.0
01:37:00,1.0,0.0,1.0
01:37:05,0.0,0.0,2.0
01:37:10,3.0,0.0,1.0
01:37:15,0.0,3.0,0.0
01:37:20,0.0,4.0,1.0
01:37:25,0.0,2.0,0.0
01:37:30,5.0,1.0,0.0
01:37:35,2.0,2.0,0.0
01:37:40,2.0,3.0,0.0
01:37:45,3.0,1.0,0.0
01:37:50,0.0,0.0,0.0
01:37:55,3.0,2.0,0.0
01:38:00,3.0,0.0,1.0
01:38:05,3.0,0.0,2.0
01:38:10,0.0,0.0,3.0
01:38:15,0.0,1.0,0.0
01:38:20,1.0,0.0,2.0
01:38:25,0.0,0.0,1.0
01:38:30,0.0,1.0,0.0
01:38:35,2.0,0.0,0.0
01:38:40,0.0,0.0,0.0
01:38:45,1.0,2.0,0.0
01:38:50,1.0,1.0,0.0
01:38:55,0.0,1.0,0.0
01:39:00,0.0,1.0,0.0
01:39:05,5.0,2.0,3.0
01:39:10,3.0,0.0,0.0
01:39:15,0.0,0.0,0.0
01:39:20,1.0,0.0,0.0
01:39:25,3.0,0.0,0.0
01:39:30,0.0,0.0,1.0
01:39:35,1.0,0.0,0.0
01:39:40,0.0,0.0,0.0
01:39:45,0.0,1.0,1.0
01:39:50,0.0,2.0,0.0
01:39:55,0.0,2.0,0.0
01:40:00,0.0,0.0,2.0
01:40:05,0.0,0.0,2.0
01:40:10,4.0,0.0,1.0
01:40:15,0.0,0.0,1.0
01:40:20,0.0,1.0,0.0
01:40:25,0.0,0.0,0.0
01:40:30,0.0,0.0,0.0
01:40:35,0.0,0.0,1.0
01:40:40,2.0,3.0,1.0
01:40:45,0.0,0.0,1.0
01:40:50,1.0,0.0,0.0
01:40:55,3.0,0.0,0.0
01:41:00,1.0,0.0,0.0
01:41:05,1.0,2.0,3.0
01:41:10,0.0,2.0,3.0
01:41:15,0.0,0.0,3.0
01:41:20,0.0,1.0,0.0
01:41:25,3.0,0.0,0.0
01:41:30,3.0,0.0,0.0
01:41:35,2.0,2.0,0.0
01:41:40,0.0,3.0,1.0
01:41:45,0.0,1.0,0.0
01:41:50,2.0,0.0,1.0
01:41:55,3.0,0.0,0.0
01:42:00,3.0,1.0,0.0
01:42:05,1.0,0.0,4.0
01:42:10,0.0,1.0,2.0
01:42:15,2.0,0.0,0.0
01:42:20,2.0,2.0,0.0
01:42:25,1.0,0.0,0.0
01:42:30,0.0,0.0,0.0
01:42:35,2.0,1.0,1.0
01:42:40,3.0,6.0,1.0
01:42:45,0.0,1.0,1.0
01:42:50,0.0,0.0,0.0
01:42:55,3.0,0.0,0.0
01:43:00,3.0,0.0,0.0
01:43:05,1.0,0.0,4.0
01:43:10,0.0,1.0,0.0
01:43:15,0.0,0.0,0.0
01:43:20,0.0,3.0,0.0
01:43:25,1.0,0.0,0.0
01:43:30,0.0,1.0,0.0
01:43:35,0.0,1.0,1.0
01:43:40,0.0,2.0,0.0
01:43:45,2.0,0.0,0.0
01:43:50,1.0,3.0,0.0
01:43:55,1.0,1.0,0.0
01:44:00,1.0,1.0,0.0
01:44:05,1.0,1.0,0.0
01:44:10,1.0,1.0,2.0
01:44:15,0.0,1.0,2.0
01:44:20,1.0,0.0,2.0
01:44:25,0.0,0.0,1.0
01:44:30,4.0,1.0,0.0
01:44:35,2.0,1.0,1.0
01:44:40,0.0,2.0,0.0
01:44:45,0.0,1.0,0.0
01:44:50,1.0,1.0,0.0
01:44:55,1.0,2.0,0.0
01:45:00,2.0,1.0,0.0
01:45:05,1.0,0.0,1.0
01:45:10,3.0,0.0,1.0
01:45:15,1.0,0.0,0.0
01:45:20,0.0,0.0,0.0
01:45:25,0.0,0.0,0.0
01:45:30,0.0,0.0,0.0
01:45:35,0.0,2.0,0.0
01:45:40,0.0,0.0,1.0
01:45:45,0.0,2.0,0.0
01:45:50,1.0,1.0,0.0
01:45:55,0.0,0.0,0.0
01:46:00,1.0,0.0,0.0
01:46:05,1.0,2.0,1.0
01:46:10,3.0,0.0,2.0
01:46:15,0.0,2.0,0.0
01:46:20,2.0,0.0,0.0
01:46:25,0.0,0.0,0.0
01:46:30,1.0,0.0,0.0
01:46:35,0.0,2.0,0.0
01:46:40,0.0,2.0,0.0
01:46:45,1.0,1.0,0.0
01:46:50,0.0,0.0,0.0
01:46:55,1.0,1.0,0.0
01:47:00,1.0,1.0,1.0
01:47:05,0.0,0.0,3.0
01:47:10,3.0,0.0,2.0
01:47:15,0.0,0.0,1.0
01:47:20,1.0,0.0,0.0
01:47:25,1.0,0.0,0.0
01:47:30,0.0,0.0,0.0
01:47:35,0.0,0.0,0.0
01:47:40,0.0,1.0,1.0
01:47:45,0.0,3.0,0.0
01:47:50,0.0,2.0,0.0
01:47:55,3.0,2.0,0.0
01:48:00,3.0,0.0,0.0
01:48:05,0.0,1.0,0.0
01:48:10,1.0,0.0,0.0
01:48:15,2.0,1.0,3.0
01:48:20,1.0,0.0,3.0
01:48:25,0.0,0.0,0.0
01:48:30,0.0,0.0,0.0
01:48:35,2.0,1.0,0.0
01:48:40,0.0,0.0,0.0
01:48:45,2.0,2.0,2.0
01:48:50,0.0,1.0,0.0
01:48:55,1.0,0.0,0.0
01:49:00,1.0,1.0,0.0
01:49:05,1.0,0.0,3.0
01:49:10,0.0,1.0,0.0
01:49:15,0.0,0.0,1.0
01:49:20,1.0,1.0,0.0
01:49:25,0.0,4.0,0.0
01:49:30,0.0,0.0,0.0
01:49:35,4.0,1.0,0.0
01:49:40,0.0,0.0,1.0
01:49:45,2.0,2.0,0.0
01:49:50,0.0,1.0,0.0
01:49:55,,,
01:50:00,,,
01:50:05,1.0,0.0,2.0
01:50:10,0.0,1.0,2.0
01:50:15,0.0,0.0,2.0
01:50:20,2.0,0.0,0.0
01:50:25,0.0,1.0,0.0
01:50:30,0.0,1.0,0.0
01:50:35,3.0,0.0,0.0
01:50:40,0.0,0.0,0.0
01:50:45,3.0,4.0,0.0
01:50:50,1.0,0.0,1.0
01:50:55,0.0,0.0,0.0
01:51:00,0.0,0.0,0.0
01:51:05,2.0,1.0,0.0
01:51:10,5.0,1.0,0.0
01:51:15,4.0,0.0,0.0
01:51:20,0.0,0.0,0.0
01:51:25,0.0,4.0,1.0
01:51:30,2.0,0.0,0.0
01:51:35,0.0,0.0,0.0
01:51:40,1.0,1.0,0.0
01:51:45,2.0,0.0,1.0
01:51:50,0.0,0.0,0.0
01:51:55,0.0,2.0,0.0
01:52:00,0.0,0.0,0.0
01:52:05,0.0,1.0,0.0
01:52:10,1.0,1.0,2.0
01:52:15,2.0,0.0,0.0
01:52:20,3.0,1.0,0.0
01:52:25,0.0,0.0,0.0
01:52:30,1.0,1.0,0.0
01:52:35,1.0,1.0,0.0
01:52:40,0.0,0.0,0.0
01:52:45,1.0,1.0,0.0
01:52:50,1.0,1.0,2.0
01:52:55,0.0,1.0,1.0
01:53:00,0.0,0.0,0.0
01:53:05,2.0,0.0,0.0
01:53:10,1.0,0.0,3.0
01:53:15,1.0,2.0,0.0
01:53:20,0.0,0.0,0.0
01:53:25,0.0,1.0,0.0
01:53:30,0.0,4.0,0.0
01:53:35,0.0,1.0,1.0
01:53:40,1.0,2.0,0.0
01:53:45,1.0,3.0,0.0
01:53:50,1.0,0.0,2.0
01:53:55,1.0,0.0,0.0
01:54:00,2.0,0.0,0.0
01:54:05,0.0,1.0,1.0
01:54:10,1.0,0.0,1.0
01:54:15,1.0,0.0,0.0
01:54:20,0.0,2.0,0.0
01:54:25,1.0,0.0,0.0
01:54:30,0.0,0.0,0.0
01:54:35,0.0,1.0,0.0
01:54:40,1.0,1.0,1.0
01:54:45,0.0,1.0,1.0
01:54:50,0.0,2.0,0.0
01:54:55,0.0,0.0,0.0
01:55:00,1.0,1.0,0.0
01:55:05,2.0,2.0,0.0
01:55:10,2.0,3.0,3.0
01:55:15,1.0,3.0,2.0
01:55:20,2.0,2.0,1.0
01:55:25,3.0,1.0,0.0
01:55:30,1.0,4.0,0.0
01:55:35,1.0,3.0,0.0
01:55:40,2.0,2.0,0.0
01:55:45,2.0,2.0,0.0
01:55:50,3.0,2.0,0.0
01:55:55,3.0,3.0,1.0
01:56:00,0.0,3.0,0.0
01:56:05,2.0,1.0,1.0
01:56:10,0.0,1.0,0.0
01:56:15,1.0,0.0,1.0
01:56:20,4.0,0.0,2.0
01:56:25,2.0,0.0,0.0
01:56:30,1.0,1.0,0.0
01:56:35,0.0,3.0,0.0
01:56:40,0.0,3.0,1.0
01:56:45,0.0,0.0,0.0
01:56:50,0.0,0.0,0.0
01:56:55,3.0,0.0,0.0
01:57:00,3.0,0.0,0.0
01:57:05,0.0,0.0,2.0
01:57:10,0.0,1.0,3.0
01:57:15,0.0,1.0,2.0
01:57:20,0.0,1.0,1.0
01:57:25,0.0,0.0,1.0
01:57:30,,,
01:57:35,1.0,3.0,0.0
01:57:40,2.0,3.0,0.0
01:57:45,1.0,3.0,0.0
01:57:50,0.0,0.0,0.0
01:57:55,3.0,3.0,0.0
01:58:00,2.0,3.0,0.0
01:58:05,1.0,0.0,1.0
01:58:10,2.0,0.0,1.0
01:58:15,1.0,1.0,0.0
01:58:20,3.0,0.0,1.0
01:58:25,1.0,0.0,1.0
01:58:30,2.0,0.0,0.0
01:58:35,1.0,2.0,0.0
01:58:40,1.0,0.0,0.0
01:58:45,1.0,0.0,0.0
01:58:50,1.0,1.0,1.0
01:58:55,0.0,0.0,0.0
01:59:00,0.0,2.0,1.0
01:59:05,1.0,0.0,0.0
01:59:10,0.0,0.0,1.0
01:59:15,0.0,2.0,0.0
01:59:20,2.0,2.0,0.0
01:59:25,0.0,1.0,1.0
01:59:30,1.0,2.0,0.0
01:59:35,0.0,0.0,0.0
01:59:40,3.0,0.0,0.0
01:59:45,0.0,3.0,0.0
01:59:50,1.0,1.0,0.0
01:59:55,0.0,2.0,1.0
02:00:00,1.0,0.0,0.0
02:00:05,0.0,0.0,0.0
02:00:10,3.0,0.0,4.0
02:00:15,1.0,0.0,1.0
02:00:20,0.0,0.0,0.0
02:00:25,0.0,2.0,1.0
02:00:30,0.0,0.0,0.0
02:00:35,0.0,0.0,0.0
02:00:40,3.0,2.0,1.0
02:00:45,0.0,0.0,0.0
02:00:50,0.0,1.0,0.0
02:00:55,1.0,0.0,0.0
02:01:00,2.0,0.0,0.0
02:01:05,0.0,0.0,2.0
02:01:10,1.0,0.0,1.0
02:01:15,,,
02:01:20,0.0,0.0,3.0
02:01:25,0.0,0.0,0.0
02:01:30,0.0,0.0,0.0
02:01:35,0.0,0.0,0.0
02:01:40,0.0,4.0,0.0
02:01:45,1.0,1.0,1.0
02:01:50,1.0,0.0,1.0
02:01:55,5.0,0.0,0.0
02:02:00,0.0,1.0,0.0
02:02:05,1.0,0.0,1.0
02:02:10,0.0,0.0,0.0
02:02:15,0.0,1.0,0.0
02:02:20,0.0,3.0,0.0
02:02:25,1.0,2.0,0.0
02:02:30,1.0,1.0,0.0
02:02:35,2.0,1.0,0.0
02:02:40,0.0,2.0,0.0
02:02:45,0.0,0.0,0.0
02:02:50,2.0,0.0,0.0
02:02:55,0.0,2.0,0.0
02:03:00,0.0,0.0,0.0
02:03:05,2.0,0.0,0.0
02:03:10,0.0,0.0,1.0
02:03:15,2.0,0.0,0.0
02:03:20,0.0,1.0,1.0
02:03:25,0.0,0.0,0.0
02:03:30,0.0,0.0,1.0
02:03:35,1.0,0.0,0.0
02:03:40,0.0,1.0,1.0
02:03:45,1.0,1.0,0.0
02:03:50,0.0,0.0,0.0
02:03:55,1.0,0.0,1.0
02:04:00,1.0,1.0,0.0
02:04:05,0.0,0.0,0.0
02:04:10,0.0,1.0,1.0
02:04:15,2.0,2.0,0.0
02:04:20,0.0,0.0,0.0
02:04:25,1.0,2.0,1.0
02:04:30,2.0,0.0,0.0
02:04:35,3.0,0.0,0.0
02:04:40,0.0,3.0,0.0
02:04:45,2.0,2.0,1.0
02:04:50,0.0,2.0,0.0
02:04:55,0.0,0.0,0.0
02:05:00,3.0,0.0,0.0
02:05:05,2.0,2.0,0.0
02:05:10,2.0,0.0,0.0
02:05:15,2.0,0.0,1.0
02:05:20,0.0,0.0,0.0
02:05:25,0.0,3.0,0.0
02:05:30,2.0,1.0,0.0
02:05:35,3.0,0.0,1.0
02:05:40,0.0,0.0,0.0
02:05:45,4.0,2.0,0.0
02:05:50,0.0,1.0,0.0
02:05:55,1.0,0.0,0.0
02:06:00,0.0,3.0,0.0
02:06:05,1.0,0.0,0.0
02:06:10,0.0,1.0,1.0
02:06:15,2.0,0.0,0.0
02:06:20,2.0,0.0,2.0
02:06:25,0.0,2.0,1.0
02:06:30,,,
02:06:35,0.0,1.0,0.0
02:06:40,0.0,1.0,1.0
02:06:45,2.0,2.0,2.0
02:06:50,2.0,0.0,0.0
02:06:55,2.0,2.0,0.0
02:07:00,1.0,2.0,0.0
02:07:05,,,
02:07:10,0.0,1.0,2.0
02:07:15,,,
02:07:20,2.0,2.0,0.0
02:07:25,,,
02:07:30,1.0,0.0,0.0
02:07:35,1.0,2.0,0.0
02:07:40,0.0,0.0,0.0
02:07:45,,,
02:07:50,,,
02:07:55,1.0,2.0,0.0
02:08:00,0.0,0.0,0.0
02:08:05,,,
02:08:10,1.0,0.0,1.0
02:08:15,2.0,0.0,0.0
02:08:20,,,
02:08:25,0.0,0.0,1.0
02:08:30,0.0,0.0,0.0
02:08:35,0.0,3.0,0.0
02:08:40,0.0,1.0,0.0
02:08:45,1.0,0.0,0.0
02:08:50,0.0,0.0,0.0
02:08:55,0.0,0.0,0.0
02:09:00,,,
02:09:05,,,
02:09:10,1.0,1.0,1.0
02:09:15,0.0,0.0,3.0
02:09:20,0.0,0.0,0.0
02:09:25,2.0,0.0,0.0
02:09:30,1.0,0.0,0.0
02:09:35,0.0,1.0,0.0
02:09:40,0.0,0.0,2.0
02:09:45,0.0,3.0,0.0
02:09:50,0.0,1.0,0.0
02:09:55,1.0,0.0,0.0
02:10:00,1.0,0.0,0.0
02:10:05,4.0,1.0,3.0
02:10:10,2.0,1.0,5.0
02:10:15,1.0,0.0,2.0
02:10:20,0.0,0.0,0.0
02:10:25,1.0,0.0,2.0
