Time,W1,W2,W3,W4
04:27:30,1.0,4.0,6.0,2.0
04:27:35,2.0,3.0,3.0,2.0
04:27:40,3.0,3.0,2.0,2.0
04:27:45,3.0,1.0,0.0,2.0
04:27:50,2.0,3.0,3.0,2.0
04:27:55,2.0,2.0,0.0,0.0
04:28:00,4.0,1.0,0.0,4.0
04:28:05,2.0,1.0,2.0,0.0
04:28:10,2.0,1.0,1.0,2.0
04:28:15,2.0,6.0,1.0,2.0
04:28:20,1.0,3.0,0.0,4.0
04:28:25,5.0,3.0,0.0,1.0
04:28:30,2.0,4.0,2.0,2.0
04:28:35,5.0,4.0,2.0,1.0
04:28:40,4.0,5.0,3.0,2.0
04:28:45,1.0,2.0,0.0,2.0
04:28:50,4.0,1.0,3.0,0.0
04:28:55,4.0,2.0,2.0,0.0
04:29:00,3.0,4.0,1.0,1.0
04:29:05,,,,
04:29:10,1.0,1.0,2.0,1.0
04:29:15,2.0,3.0,2.0,3.0
04:29:20,1.0,0.0,0.0,0.0
04:29:25,4.0,0.0,0.0,1.0
04:29:30,1.0,1.0,0.0,0.0
04:29:35,4.0,2.0,1.0,2.0
04:29:40,0.0,4.0,0.0,3.0
04:29:45,1.0,6.0,1.0,3.0
04:29:50,0.0,3.0,2.0,3.0
04:29:55,4.0,3.0,0.0,4.0
04:30:00,3.0,3.0,1.0,1.0
04:30:05,6.0,1.0,2.0,4.0
04:30:10,0.0,0.0,0.0,4.0
04:30:15,3.0,1.0,1.0,4.0
04:30:20,3.0,1.0,5.0,2.0
04:30:25,2.0,2.0,2.0,3.0
04:30:30,0.0,1.0,3.0,5.0
04:30:35,,,,
04:30:40,,,,
04:30:45,1.0,2.0,3.0,5.0
04:30:50,1.0,1.0,2.0,4.0
04:30:55,4.0,1.0,1.0,3.0
04:31:00,,,,
04:31:05,1.0,1.0,5.0,7.0
04:31:10,1.0,1.0,3.0,2.0
04:31:15,3.0,2.0,1.0,1.0
04:31:20,3.0,3.0,4.0,1.0
04:31:25,1.0,3.0,8.0,1.0
04:31:30,3.0,2.0,4.0,0.0
04:31:35,3.0,2.0,3.0,1.0
04:31:40,1.0,2.0,2.0,0.0
04:31:45,2.0,3.0,1.0,0.0
04:31:50,1.0,3.0,1.0,2.0
04:31:55,,,,
04:32:00,4.0,4.0,0.0,1.0
04:32:05,0.0,5.0,0.0,1.0
04:32:10,3.0,4.0,2.0,0.0
04:32:15,2.0,1.0,0.0,1.0
04:32:20,5.0,6.0,0.0,1.0
04:32:25,2.0,3.0,2.0,1.0
04:32:30,2.0,5.0,2.0,0.0
04:32:35,7.0,4.0,0.0,5.0
04:32:40,1.0,1.0,0.0,3.0
04:32:45,2.0,3.0,1.0,1.0
04:32:50,2.0,2.0,0.0,4.0
04:32:55,4.0,0.0,1.0,5.0
04:33:00,1.0,4.0,2.0,3.0
04:33:05,4.0,0.0,2.0,3.0
04:33:10,0.0,4.0,0.0,3.0
04:33:15,1.0,3.0,3.0,1.0
04:33:20,,,,
04:33:25,,,,
04:33:30,,,,
04:33:35,,,,
04:33:40,,,,
04:33:45,,,,
04:33:50,,,,
04:33:55,3.0,1.0,5.0,1.0
04:34:00,1.0,2.0,4.0,0.0
04:34:05,3.0,3.0,3.0,0.0
04:34:10,0.0,3.0,2.0,1.0
04:34:15,3.0,3.0,1.0,1.0
04:34:20,2.0,1.0,4.0,3.0
04:34:25,4.0,1.0,0.0,2.0
04:34:30,4.0,4.0,0.0,2.0
04:34:35,0.0,1.0,0.0,3.0
04:34:40,,,,
04:34:45,2.0,2.0,1.0,1.0
04:34:50,1.0,2.0,3.0,3.0
04:34:55,2.0,5.0,2.0,2.0
04:35:00,3.0,5.0,3.0,0.0
04:35:05,2.0,3.0,2.0,2.0
04:35:10,5.0,4.0,0.0,4.0
04:35:15,2.0,4.0,3.0,2.0
04:35:20,5.0,7.0,1.0,4.0
04:35:25,3.0,4.0,2.0,1.0
04:35:30,4.0,3.0,3.0,1.0
04:35:35,5.0,2.0,0.0,3.0
04:35:40,5.0,3.0,5.0,2.0
04:35:45,4.0,2.0,2.0,2.0
04:35:50,3.0,0.0,1.0,1.0
04:35:55,2.0,4.0,2.0,1.0
04:36:00,2.0,0.0,2.0,2.0
04:36:05,2.0,2.0,2.0,1.0
04:36:10,1.0,2.0,2.0,0.0
04:36:15,1.0,3.0,2.0,1.0
04:36:20,,,,
04:36:25,,,,
04:36:30,,,,
04:36:35,,,,
04:36:40,,,,
04:36:45,,,,
04:36:50,,,,
04:36:55,3.0,0.0,1.0,4.0
04:37:00,2.0,3.0,0.0,1.0
04:37:05,,,,
04:37:10,1.0,3.0,0.0,4.0
04:37:15,2.0,5.0,0.0,3.0
04:37:20,5.0,3.0,5.0,1.0
04:37:25,,,,
04:37:30,3.0,1.0,2.0,6.0
04:37:35,4.0,3.0,4.0,2.0
04:37:40,2.0,1.0,2.0,2.0
04:37:45,2.0,2.0,3.0,2.0
04:37:50,2.0,2.0,0.0,0.0
04:37:55,0.0,0.0,4.0,2.0
04:38:00,2.0,0.0,2.0,1.0
04:38:05,1.0,2.0,3.0,1.0
04:38:10,0.0,1.0,2.0,2.0
04:38:15,0.0,3.0,2.0,3.0
04:38:20,2.0,3.0,1.0,1.0
04:38:25,2.0,2.0,1.0,3.0
04:38:30,4.0,1.0,2.0,1.0
04:38:35,3.0,3.0,2.0,1.0
04:38:40,4.0,1.0,2.0,6.0
04:38:45,1.0,2.0,1.0,0.0
04:38:50,4.0,2.0,4.0,4.0
04:38:55,0.0,4.0,0.0,1.0
04:39:00,1.0,4.0,2.0,0.0
04:39:05,2.0,6.0,2.0,2.0
04:39:10,3.0,6.0,2.0,4.0
04:39:15,5.0,1.0,0.0,1.0
04:39:20,5.0,3.0,4.0,1.0
04:39:25,,,,
04:39:30,1.0,2.0,2.0,2.0
04:39:35,,,,
04:39:40,4.0,1.0,1.0,2.0
04:39:45,0.0,2.0,1.0,4.0
04:39:50,1.0,3.0,3.0,2.0
04:39:55,1.0,2.0,0.0,5.0
04:40:00,1.0,3.0,0.0,3.0
04:40:05,1.0,2.0,1.0,3.0
04:40:10,5.0,5.0,2.0,5.0
04:40:15,2.0,1.0,3.0,0.0
04:40:20,2.0,1.0,4.0,1.0
04:40:25,2.0,0.0,4.0,1.0
04:40:30,4.0,3.0,4.0,4.0
04:40:35,3.0,1.0,0.0,1.0
04:40:40,,,,
04:40:45,1.0,4.0,4.0,1.0
04:40:50,3.0,2.0,4.0,4.0
04:40:55,0.0,2.0,2.0,3.0
04:41:00,5.0,3.0,2.0,4.0
04:41:05,3.0,0.0,0.0,2.0
04:41:10,1.0,1.0,5.0,3.0
04:41:15,2.0,2.0,3.0,2.0
04:41:20,3.0,5.0,3.0,2.0
04:41:25,1.0,3.0,3.0,0.0
04:41:30,1.0,2.0,1.0,2.0
04:41:35,2.0,2.0,3.0,2.0
04:41:40,5.0,2.0,4.0,3.0
04:41:45,5.0,5.0,0.0,2.0
04:41:50,1.0,1.0,4.0,7.0
04:41:55,1.0,5.0,0.0,2.0
04:42:00,4.0,3.0,2.0,4.0
04:42:05,1.0,2.0,2.0,3.0
04:42:10,1.0,4.0,2.0,3.0
04:42:15,2.0,2.0,2.0,4.0
04:42:20,1.0,3.0,3.0,1.0
04:42:25,,,,
04:42:30,3.0,3.0,5.0,0.0
04:42:35,2.0,4.0,4.0,0.0
04:42:40,2.0,2.0,0.0,2.0
04:42:45,4.0,4.0,5.0,4.0
04:42:50,3.0,2.0,5.0,4.0
04:42:55,5.0,2.0,3.0,0.0
04:43:00,4.0,2.0,1.0,2.0
04:43:05,2.0,2.0,1.0,1.0
04:43:10,3.0,3.0,1.0,3.0
04:43:15,4.0,2.0,2.0,0.0
04:43:20,1.0,4.0,1.0,4.0
04:43:25,2.0,2.0,0.0,1.0
04:43:30,2.0,7.0,1.0,0.0
04:43:35,2.0,2.0,1.0,2.0
04:43:40,3.0,1.0,3.0,1.0
04:43:45,4.0,6.0,0.0,2.0
04:43:50,3.0,3.0,2.0,6.0
04:43:55,3.0,3.0,0.0,1.0
04:44:00,3.0,3.0,1.0,1.0
04:44:05,3.0,4.0,0.0,3.0
04:44:10,2.0,3.0,3.0,3.0
04:44:15,3.0,2.0,6.0,4.0
04:44:20,4.0,1.0,2.0,3.0
04:44:25,4.0,4.0,2.0,6.0
04:44:30,2.0,3.0,4.0,4.0
04:44:35,1.0,3.0,1.0,3.0
04:44:40,4.0,1.0,2.0,2.0
04:44:45,2.0,2.0,3.0,4.0
04:44:50,0.0,3.0,3.0,3.0
04:44:55,2.0,4.0,4.0,2.0
04:45:00,2.0,3.0,1.0,2.0
04:45:05,3.0,2.0,2.0,3.0
04:45:10,4.0,1.0,1.0,3.0
04:45:15,7.0,1.0,3.0,0.0
04:45:20,4.0,2.0,2.0,1.0
04:45:25,,,,
04:45:30,,,,
04:45:35,3.0,2.0,2.0,1.0
04:45:40,4.0,3.0,0.0,1.0
04:45:45,3.0,6.0,1.0,1.0
04:45:50,2.0,2.0,2.0,3.0
04:45:55,3.0,3.0,2.0,2.0
04:46:00,4.0,2.0,1.0,1.0
04:46:05,3.0,2.0,2.0,1.0
04:46:10,3.0,2.0,3.0,2.0
04:46:15,4.0,1.0,1.0,1.0
04:46:20,3.0,5.0,0.0,2.0
04:46:25,2.0,4.0,0.0,4.0
04:46:30,4.0,2.0,5.0,8.0
04:46:35,4.0,3.0,2.0,6.0
04:46:40,2.0,2.0,0.0,6.0
04:46:45,3.0,4.0,4.0,1.0
04:46:50,2.0,1.0,0.0,0.0
04:46:55,0.0,0.0,4.0,1.0
04:47:00,0.0,2.0,2.0,2.0
04:47:05,3.0,1.0,5.0,2.0
04:47:10,1.0,4.0,5.0,3.0
04:47:15,1.0,1.0,0.0,1.0
04:47:20,1.0,1.0,2.0,0.0
04:47:25,2.0,1.0,3.0,4.0
04:47:30,7.0,1.0,1.0,4.0
04:47:35,1.0,3.0,3.0,4.0
04:47:40,3.0,2.0,1.0,6.0
04:47:45,0.0,5.0,2.0,6.0
04:47:50,3.0,0.0,0.0,2.0
04:47:55,5.0,3.0,4.0,5.0
04:48:00,5.0,3.0,4.0,3.0
04:48:05,1.0,4.0,5.0,1.0
04:48:10,5.0,2.0,4.0,1.0
04:48:15,6.0,1.0,4.0,1.0
04:48:20,,,,
04:48:25,1.0,1.0,2.0,5.0
04:48:30,,,,
04:48:35,1.0,1.0,2.0,5.0
04:48:40,1.0,4.0,4.0,0.0
04:48:45,1.0,1.0,1.0,3.0
04:48:50,5.0,4.0,3.0,0.0
04:48:55,2.0,1.0,0.0,3.0
04:49:00,4.0,4.0,3.0,3.0
04:49:05,2.0,6.0,3.0,6.0
04:49:10,4.0,6.0,0.0,2.0
04:49:15,3.0,4.0,1.0,2.0
04:49:20,1.0,4.0,0.0,4.0
04:49:25,7.0,5.0,5.0,4.0
04:49:30,4.0,6.0,2.0,3.0
04:49:35,4.0,4.0,4.0,0.0
04:49:40,1.0,3.0,6.0,2.0
04:49:45,4.0,1.0,1.0,1.0
04:49:50,3.0,2.0,4.0,2.0
04:49:55,5.0,0.0,2.0,6.0
04:50:00,1.0,6.0,0.0,0.0
04:50:05,2.0,0.0,1.0,1.0
04:50:10,2.0,2.0,3.0,0.0
04:50:15,3.0,3.0,1.0,0.0
04:50:20,2.0,2.0,1.0,4.0
04:50:25,2.0,5.0,4.0,2.0
04:50:30,2.0,2.0,2.0,2.0
04:50:35,8.0,0.0,0.0,1.0
04:50:40,4.0,3.0,1.0,4.0
04:50:45,4.0,2.0,2.0,4.0
04:50:50,1.0,4.0,0.0,0.0
04:50:55,3.0,3.0,5.0,5.0
04:51:00,4.0,4.0,2.0,1.0
04:51:05,3.0,2.0,2.0,5.0
04:51:10,3.0,0.0,4.0,2.0
04:51:15,2.0,5.0,1.0,4.0
04:51:20,,,,
04:51:25,4.0,3.0,3.0,4.0
04:51:30,,,,
04:51:35,,,,
04:51:40,3.0,0.0,3.0,0.0
04:51:45,1.0,5.0,5.0,3.0
04:51:50,2.0,5.0,4.0,4.0
04:51:55,2.0,4.0,5.0,2.0
04:52:00,2.0,3.0,2.0,2.0
04:52:05,3.0,3.0,2.0,2.0
04:52:10,4.0,2.0,3.0,5.0
04:52:15,5.0,3.0,1.0,2.0
04:52:20,3.0,3.0,4.0,1.0
04:52:25,3.0,4.0,3.0,4.0
04:52:30,1.0,4.0,0.0,2.0
04:52:35,5.0,3.0,3.0,2.0
04:52:40,3.0,3.0,5.0,4.0
04:52:45,3.0,3.0,2.0,4.0
04:52:50,6.0,2.0,3.0,4.0
04:52:55,2.0,4.0,3.0,1.0
04:53:00,2.0,2.0,1.0,1.0
04:53:05,4.0,2.0,2.0,2.0
04:53:10,4.0,5.0,6.0,0.0
04:53:15,2.0,6.0,2.0,2.0
04:53:20,3.0,3.0,4.0,1.0
04:53:25,1.0,2.0,3.0,3.0
04:53:30,5.0,4.0,1.0,3.0
04:53:35,1.0,3.0,1.0,2.0
04:53:40,4.0,6.0,0.0,3.0
04:53:45,5.0,5.0,1.0,2.0
04:53:50,4.0,2.0,1.0,6.0
04:53:55,2.0,3.0,1.0,4.0
04:54:00,3.0,5.0,3.0,3.0
04:54:05,3.0,5.0,5.0,1.0
04:54:10,5.0,2.0,2.0,3.0
04:54:15,5.0,4.0,3.0,1.0
04:54:20,5.0,2.0,2.0,4.0
04:54:25,,,,
04:54:30,,,,
04:54:35,4.0,3.0,4.0,4.0
04:54:40,3.0,3.0,1.0,2.0
04:54:45,5.0,2.0,3.0,2.0
04:54:50,3.0,0.0,5.0,2.0
04:54:55,1.0,3.0,3.0,4.0
04:55:00,3.0,5.0,3.0,1.0
04:55:05,1.0,6.0,3.0,4.0
04:55:10,2.0,6.0,1.0,0.0
04:55:15,5.0,3.0,0.0,2.0
04:55:20,4.0,2.0,2.0,2.0
04:55:25,5.0,2.0,4.0,2.0
04:55:30,4.0,3.0,1.0,2.0
04:55:35,3.0,2.0,2.0,8.0
04:55:40,2.0,4.0,0.0,8.0
04:55:45,2.0,1.0,3.0,2.0
04:55:50,3.0,3.0,4.0,4.0
04:55:55,3.0,3.0,3.0,0.0
04:56:00,1.0,2.0,2.0,3.0
04:56:05,4.0,7.0,2.0,0.0
04:56:10,1.0,3.0,7.0,1.0
04:56:15,1.0,4.0,2.0,2.0
04:56:20,4.0,1.0,2.0,2.0
04:56:25,3.0,2.0,5.0,0.0
04:56:30,2.0,4.0,3.0,2.0
04:56:35,3.0,1.0,4.0,2.0
04:56:40,6.0,1.0,2.0,2.0
04:56:45,2.0,4.0,2.0,1.0
04:56:50,1.0,3.0,0.0,3.0
04:56:55,2.0,5.0,0.0,3.0
04:57:00,3.0,5.0,2.0,0.0
04:57:05,4.0,4.0,0.0,2.0
04:57:10,3.0,5.0,2.0,1.0
04:57:15,5.0,5.0,3.0,1.0
04:57:20,3.0,5.0,0.0,4.0
04:57:25,,,,
04:57:30,,,,
04:57:35,5.0,4.0,1.0,0.0
04:57:40,4.0,8.0,0.0,1.0
04:57:45,3.0,6.0,1.0,3.0
04:57:50,4.0,4.0,2.0,1.0
04:57:55,8.0,2.0,0.0,5.0
04:58:00,8.0,7.0,0.0,0.0
04:58:05,6.0,1.0,4.0,2.0
04:58:10,4.0,6.0,4.0,2.0
04:58:15,1.0,3.0,0.0,3.0
04:58:20,6.0,3.0,1.0,1.0
04:58:25,2.0,0.0,5.0,3.0
04:58:30,3.0,3.0,3.0,0.0
04:58:35,3.0,2.0,2.0,3.0
04:58:40,2.0,2.0,2.0,3.0
04:58:45,3.0,1.0,1.0,1.0
04:58:50,2.0,3.0,2.0,5.0
04:58:55,2.0,5.0,2.0,3.0
04:59:00,1.0,3.0,0.0,3.0
04:59:05,3.0,2.0,3.0,1.0
04:59:10,,,,
04:59:15,1.0,4.0,3.0,1.0
04:59:20,,,,
04:59:25,7.0,3.0,6.0,2.0
04:59:30,4.0,2.0,3.0,1.0
04:59:35,3.0,3.0,0.0,5.0
04:59:40,3.0,3.0,4.0,1.0
04:59:45,3.0,2.0,0.0,2.0
04:59:50,2.0,4.0,1.0,3.0
04:59:55,2.0,3.0,2.0,2.0
05:00:00,4.0,0.0,1.0,3.0
05:00:05,2.0,2.0,3.0,3.0
05:00:10,4.0,3.0,2.0,2.0
05:00:15,3.0,4.0,1.0,3.0
05:00:20,3.0,2.0,1.0,5.0
05:00:25,5.0,2.0,3.0,5.0
05:00:30,2.0,2.0,5.0,2.0
05:00:35,2.0,4.0,0.0,0.0
05:00:40,,,,
05:00:45,,,,
05:00:50,3.0,5.0,2.0,3.0
05:00:55,4.0,3.0,1.0,1.0
05:01:00,3.0,1.0,1.0,4.0
05:01:05,2.0,4.0,2.0,1.0
05:01:10,2.0,1.0,1.0,4.0
05:01:15,4.0,1.0,3.0,3.0
05:01:20,4.0,4.0,4.0,4.0
05:01:25,1.0,2.0,2.0,2.0
05:01:30,2.0,1.0,1.0,1.0
05:01:35,3.0,3.0,2.0,3.0
05:01:40,1.0,2.0,4.0,4.0
05:01:45,1.0,2.0,4.0,4.0
05:01:50,3.0,3.0,5.0,2.0
05:01:55,2.0,2.0,2.0,6.0
05:02:00,2.0,1.0,2.0,3.0
05:02:05,2.0,2.0,3.0,3.0
05:02:10,3.0,1.0,2.0,2.0
05:02:15,4.0,1.0,1.0,3.0
05:02:20,0.0,2.0,2.0,4.0
05:02:25,0.0,2.0,4.0,2.0
05:02:30,1.0,5.0,6.0,7.0
05:02:35,2.0,6.0,4.0,3.0
05:02:40,2.0,6.0,6.0,5.0
05:02:45,4.0,2.0,2.0,4.0
05:02:50,4.0,4.0,3.0,1.0
05:02:55,3.0,3.0,3.0,1.0
05:03:00,6.0,5.0,5.0,4.0
05:03:05,2.0,3.0,3.0,2.0
05:03:10,3.0,2.0,6.0,5.0
05:03:15,6.0,4.0,1.0,1.0
05:03:20,0.0,2.0,3.0,5.0
05:03:25,,,,
05:03:30,,,,
05:03:35,5.0,5.0,3.0,3.0
05:03:40,3.0,5.0,3.0,4.0
05:03:45,1.0,2.0,2.0,2.0
05:03:50,4.0,3.0,4.0,2.0
05:03:55,4.0,3.0,5.0,3.0
05:04:00,5.0,4.0,3.0,2.0
05:04:05,2.0,5.0,1.0,3.0
05:04:10,2.0,2.0,2.0,3.0
05:04:15,3.0,2.0,3.0,4.0
05:04:20,4.0,1.0,3.0,5.0
05:04:25,3.0,6.0,4.0,1.0
05:04:30,3.0,3.0,5.0,2.0
05:04:35,2.0,4.0,2.0,2.0
05:04:40,5.0,5.0,3.0,2.0
05:04:45,2.0,5.0,2.0,3.0
05:04:50,2.0,5.0,4.0,8.0
05:04:55,5.0,4.0,3.0,3.0
05:05:00,3.0,2.0,2.0,3.0
05:05:05,5.0,1.0,2.0,2.0
05:05:10,6.0,1.0,4.0,1.0
05:05:15,4.0,5.0,2.0,2.0
05:05:20,1.0,4.0,2.0,2.0
05:05:25,3.0,4.0,5.0,3.0
05:05:30,6.0,0.0,3.0,1.0
05:05:35,2.0,2.0,2.0,1.0
05:05:40,5.0,3.0,5.0,4.0
05:05:45,3.0,5.0,1.0,0.0
05:05:50,4.0,3.0,5.0,4.0
05:05:55,4.0,4.0,1.0,2.0
05:06:00,4.0,1.0,2.0,0.0
05:06:05,4.0,4.0,2.0,0.0
05:06:10,5.0,5.0,4.0,2.0
05:06:15,1.0,4.0,0.0,3.0
05:06:20,,,,
05:06:25,,,,
05:06:30,5.0,4.0,2.0,3.0
05:06:35,,,,
05:06:40,3.0,2.0,2.0,2.0
05:06:45,4.0,3.0,3.0,4.0
05:06:50,2.0,4.0,1.0,4.0
05:06:55,3.0,4.0,1.0,4.0
05:07:00,0.0,1.0,4.0,7.0
05:07:05,4.0,3.0,2.0,6.0
05:07:10,3.0,2.0,4.0,4.0
05:07:15,3.0,4.0,2.0,4.0
05:07:20,4.0,2.0,2.0,2.0
05:07:25,1.0,1.0,5.0,3.0
05:07:30,2.0,1.0,5.0,4.0
05:07:35,3.0,1.0,4.0,0.0
05:07:40,2.0,2.0,4.0,2.0
05:07:45,1.0,2.0,4.0,2.0
05:07:50,3.0,1.0,4.0,1.0
05:07:55,3.0,7.0,3.0,1.0
05:08:00,0.0,4.0,0.0,3.0
05:08:05,3.0,1.0,3.0,2.0
05:08:10,5.0,1.0,4.0,2.0
05:08:15,2.0,2.0,4.0,1.0
05:08:20,1.0,7.0,2.0,1.0
05:08:25,3.0,3.0,0.0,3.0
05:08:30,5.0,7.0,2.0,2.0
05:08:35,,,,
05:08:40,4.0,5.0,3.0,2.0
05:08:45,3.0,6.0,3.0,3.0
05:08:50,4.0,7.0,1.0,4.0
05:08:55,6.0,4.0,1.0,4.0
05:09:00,3.0,5.0,2.0,6.0
05:09:05,5.0,5.0,0.0,5.0
05:09:10,4.0,5.0,2.0,7.0
05:09:15,4.0,5.0,3.0,3.0
05:09:20,4.0,1.0,2.0,5.0
05:09:25,,,,
05:09:30,5.0,3.0,5.0,6.0
05:09:35,5.0,5.0,5.0,6.0
05:09:40,3.0,5.0,3.0,4.0
05:09:45,1.0,5.0,2.0,1.0
05:09:50,0.0,2.0,4.0,3.0
05:09:55,5.0,3.0,7.0,3.0
05:10:00,7.0,3.0,5.0,0.0
05:10:05,4.0,1.0,5.0,5.0
05:10:10,4.0,1.0,5.0,5.0
05:10:15,1.0,5.0,4.0,3.0
05:10:20,1.0,3.0,4.0,2.0
05:10:25,4.0,3.0,4.0,2.0
05:10:30,2.0,7.0,3.0,2.0
05:10:35,2.0,2.0,4.0,4.0
05:10:40,5.0,3.0,3.0,5.0
05:10:45,3.0,7.0,3.0,5.0
05:10:50,5.0,2.0,3.0,2.0
05:10:55,6.0,3.0,1.0,4.0
05:11:00,2.0,5.0,3.0,6.0
05:11:05,6.0,4.0,2.0,2.0
05:11:10,4.0,7.0,5.0,3.0
05:11:15,5.0,6.0,6.0,5.0
05:11:20,5.0,3.0,0.0,3.0
05:11:25,4.0,3.0,0.0,8.0
05:11:30,4.0,3.0,4.0,6.0
05:11:35,6.0,4.0,4.0,5.0
05:11:40,2.0,3.0,0.0,7.0
05:11:45,5.0,4.0,6.0,2.0
05:11:50,2.0,4.0,6.0,6.0
05:11:55,2.0,5.0,3.0,1.0
05:12:00,3.0,6.0,4.0,2.0
05:12:05,5.0,3.0,3.0,0.0
05:12:10,4.0,5.0,4.0,3.0
05:12:15,3.0,4.0,7.0,2.0
05:12:20,3.0,2.0,1.0,3.0
05:12:25,7.0,4.0,6.0,6.0
05:12:30,3.0,5.0,5.0,2.0
05:12:35,5.0,3.0,0.0,3.0
05:12:40,,,,
05:12:45,,,,
05:12:50,4.0,1.0,1.0,4.0
05:12:55,3.0,4.0,3.0,3.0
05:13:00,6.0,5.0,2.0,10.0
05:13:05,3.0,6.0,3.0,7.0
05:13:10,5.0,2.0,4.0,2.0
05:13:15,2.0,7.0,3.0,4.0
05:13:20,4.0,7.0,3.0,3.0
05:13:25,3.0,3.0,3.0,5.0
05:13:30,3.0,5.0,4.0,3.0
05:13:35,5.0,5.0,5.0,5.0
05:13:40,4.0,7.0,2.0,4.0
05:13:45,4.0,7.0,5.0,4.0
05:13:50,5.0,4.0,5.0,6.0
05:13:55,4.0,5.0,2.0,2.0
05:14:00,4.0,7.0,4.0,8.0
05:14:05,3.0,1.0,7.0,3.0
05:14:10,6.0,3.0,5.0,6.0
05:14:15,3.0,4.0,7.0,6.0
05:14:20,5.0,6.0,3.0,3.0
05:14:25,3.0,4.0,5.0,4.0
05:14:30,4.0,4.0,3.0,7.0
05:14:35,2.0,2.0,5.0,4.0
05:14:40,5.0,6.0,4.0,4.0
05:14:45,3.0,2.0,4.0,5.0
05:14:50,4.0,5.0,7.0,5.0
05:14:55,3.0,6.0,6.0,2.0
05:15:00,3.0,4.0,5.0,3.0
05:15:05,5.0,4.0,8.0,4.0
05:15:10,4.0,7.0,3.0,4.0
05:15:15,7.0,4.0,3.0,0.0
05:15:20,,,,
05:15:25,,,,
05:15:30,4.0,5.0,3.0,3.0
05:15:35,,,,
05:15:40,3.0,7.0,2.0,3.0
05:15:45,4.0,5.0,4.0,1.0
05:15:50,6.0,8.0,2.0,0.0
05:15:55,4.0,6.0,3.0,5.0
05:16:00,4.0,5.0,1.0,6.0
05:16:05,5.0,5.0,2.0,7.0
05:16:10,5.0,8.0,4.0,0.0
05:16:15,6.0,5.0,3.0,7.0
05:16:20,5.0,3.0,3.0,4.0
05:16:25,6.0,6.0,1.0,3.0
05:16:30,4.0,6.0,2.0,3.0
05:16:35,6.0,3.0,5.0,5.0
05:16:40,4.0,5.0,6.0,4.0
05:16:45,6.0,3.0,2.0,4.0
05:16:50,6.0,5.0,7.0,5.0
05:16:55,3.0,9.0,6.0,2.0
05:17:00,6.0,5.0,0.0,3.0
05:17:05,4.0,4.0,4.0,4.0
05:17:10,3.0,5.0,3.0,3.0
05:17:15,3.0,5.0,4.0,6.0
05:17:20,5.0,4.0,3.0,5.0
05:17:25,4.0,5.0,2.0,2.0
05:17:30,5.0,3.0,5.0,3.0
05:17:35,6.0,2.0,2.0,0.0
05:17:40,4.0,6.0,1.0,0.0
05:17:45,3.0,6.0,3.0,3.0
05:17:50,1.0,6.0,5.0,3.0
05:17:55,5.0,4.0,2.0,1.0
05:18:00,4.0,2.0,4.0,4.0
05:18:05,4.0,4.0,3.0,3.0
05:18:10,3.0,4.0,0.0,4.0
05:18:15,5.0,7.0,0.0,3.0
05:18:20,3.0,6.0,2.0,2.0
05:18:25,,,,
05:18:30,6.0,4.0,4.0,4.0
05:18:35,3.0,4.0,4.0,4.0
05:18:40,6.0,5.0,4.0,4.0
05:18:45,3.0,3.0,2.0,3.0
05:18:50,5.0,5.0,0.0,5.0
05:18:55,5.0,5.0,3.0,1.0
05:19:00,3.0,4.0,0.0,1.0
05:19:05,5.0,4.0,4.0,3.0
05:19:10,5.0,4.0,1.0,2.0
05:19:15,5.0,2.0,3.0,4.0
05:19:20,4.0,5.0,1.0,2.0
05:19:25,3.0,4.0,1.0,2.0
05:19:30,2.0,2.0,1.0,3.0
05:19:35,4.0,7.0,3.0,2.0
05:19:40,5.0,3.0,4.0,4.0
05:19:45,3.0,5.0,4.0,2.0
05:19:50,5.0,5.0,2.0,3.0
05:19:55,1.0,7.0,1.0,3.0
05:20:00,6.0,3.0,5.0,3.0
05:20:05,4.0,6.0,4.0,5.0
05:20:10,4.0,5.0,3.0,3.0
05:20:15,3.0,2.0,2.0,6.0
05:20:20,6.0,4.0,1.0,6.0
05:20:25,5.0,4.0,2.0,1.0
05:20:30,4.0,2.0,3.0,5.0
05:20:35,3.0,1.0,6.0,4.0
05:20:40,3.0,4.0,1.0,2.0
05:20:45,3.0,5.0,4.0,6.0
05:20:50,0.0,3.0,4.0,5.0
05:20:55,3.0,6.0,2.0,4.0
05:21:00,5.0,4.0,2.0,7.0
05:21:05,,,,
05:21:10,4.0,5.0,3.0,7.0
05:21:15,4.0,5.0,5.0,3.0
05:21:20,6.0,2.0,1.0,4.0
05:21:25,,,,
05:21:30,4.0,4.0,7.0,6.0
05:21:35,4.0,6.0,7.0,4.0
05:21:40,3.0,5.0,3.0,4.0
05:21:45,3.0,5.0,4.0,4.0
05:21:50,4.0,4.0,6.0,5.0
05:21:55,4.0,4.0,3.0,1.0
05:22:00,4.0,2.0,4.0,2.0
05:22:05,5.0,1.0,3.0,2.0
05:22:10,5.0,6.0,5.0,3.0
05:22:15,1.0,2.0,2.0,2.0
05:22:20,6.0,8.0,2.0,1.0
05:22:25,3.0,6.0,3.0,2.0
05:22:30,3.0,4.0,7.0,2.0
05:22:35,8.0,9.0,0.0,5.0
05:22:40,5.0,8.0,3.0,5.0
05:22:45,4.0,5.0,1.0,6.0
05:22:50,3.0,7.0,3.0,6.0
05:22:55,4.0,3.0,5.0,5.0
